2024-05-28 15:24,2024-05-28 15:24:10,3,4
2024-05-28 15:24,2024-05-28 15:24:10,2,8
2024-05-28 15:24,2024-05-28 15:24:10,1,6
2024-05-28 15:24:10,2024-05-28 15:24:20,1,8
2024-05-28 15:24:10,2024-05-28 15:24:20,3,4
2024-05-28 15:24:10,2024-05-28 15:24:20,2,7
2024-05-28 15:24:20,2024-05-28 15:24:30,2,7
2024-05-28 15:24:20,2024-05-28 15:24:30,3,7
2024-05-28 15:24:20,2024-05-28 15:24:30,1,6
2024-05-28 15:24:30,2024-05-28 15:24:40,2,4
2024-05-28 15:24:30,2024-05-28 15:24:40,1,7
2024-05-28 15:24:30,2024-05-28 15:24:40,3,3
2024-05-28 15:24:40,2024-05-28 15:24:50,1,6
2024-05-28 15:24:40,2024-05-28 15:24:50,3,7
2024-05-28 15:24:40,2024-05-28 15:24:50,2,8
2024-05-28 15:24:50,2024-05-28 15:25,1,8
2024-05-28 15:24:50,2024-05-28 15:25,2,6
2024-05-28 15:24:50,2024-05-28 15:25,3,8
